Ping_ID,Shipment_ID,Waypoint_Seq,Recorded_At,Vehicle_Speed_KMH,Instantaneous_Temp_C,Ambient_Temp_C,Compressor_Power_KW,Door_State
PING-12203,SHP-1122,3,2026-03-11 11:44:00,48,3.61,34.05,2.4,CLOSED
PING-12204,SHP-1122,4,2026-03-11 12:39:00,60,3.63,37.16,2.4,CLOSED
PING-12205,SHP-1122,5,2026-03-11 13:35:00,70,3.71,37.63,2.4,CLOSED
PING-12206,SHP-1122,6,2026-03-11 14:18:00,71,3.57,35.49,2.4,CLOSED
PING-12207,SHP-1122,7,2026-03-11 15:15:00,46,3.31,38.52,2.4,CLOSED
PING-12208,SHP-1122,8,2026-03-11 16:06:00,69,3.24,37.12,2.4,CLOSED
PING-12209,SHP-1122,9,2026-03-11 16:54:00,71,3.0,38.18,2.4,CLOSED
PING-12210,SHP-1122,10,2026-03-11 17:33:00,73,3.21,36.44,2.4,CLOSED
PING-12211,SHP-1122,11,2026-03-11 18:24:00,54,3.14,37.39,2.4,CLOSED
PING-12212,SHP-1122,12,2026-03-11 19:20:00,61,3.23,34.29,2.4,CLOSED
PING-12301,SHP-1123,1,2026-03-11 12:00:00,68,4.14,33.72,2.4,CLOSED
PING-12302,SHP-1123,2,2026-03-11 12:48:00,76,4.08,31.99,2.4,CLOSED
PING-12303,SHP-1123,3,2026-03-11 13:30:00,72,3.86,30.45,2.4,CLOSED
PING-12304,SHP-1123,4,2026-03-11 14:21:00,51,3.84,31.77,2.4,CLOSED
PING-12305,SHP-1123,5,2026-03-11 14:57:00,63,3.79,30.86,2.4,CLOSED
PING-12306,SHP-1123,6,2026-03-11 15:50:00,70,3.99,28.67,2.4,CLOSED
PING-12307,SHP-1123,7,2026-03-11 16:29:00,75,4.01,33.05,2.4,CLOSED
PING-12308,SHP-1123,8,2026-03-11 17:25:00,59,3.89,31.05,2.4,CLOSED
PING-12309,SHP-1123,9,2026-03-11 18:03:00,76,3.61,29.78,2.4,CLOSED
PING-12310,SHP-1123,10,2026-03-11 18:43:00,75,3.36,31.65,2.4,CLOSED
PING-12401,SHP-1124,1,2026-03-11 14:00:00,74,-19.93,30.65,2.4,CLOSED
PING-12402,SHP-1124,2,2026-03-11 14:53:00,73,-20.04,33.25,2.4,CLOSED
PING-12403,SHP-1124,3,2026-03-11 15:38:00,69,-20.29,32.79,2.4,CLOSED
PING-12404,SHP-1124,4,2026-03-11 16:13:00,71,-20.58,30.83,2.4,CLOSED
PING-12405,SHP-1124,5,2026-03-11 17:03:00,73,-20.61,34.44,2.4,CLOSED
PING-12406,SHP-1124,6,2026-03-11 18:02:00,73,-20.82,30.86,2.4,CLOSED
PING-12407,SHP-1124,7,2026-03-11 18:51:00,45,-20.82,34.53,2.4,CLOSED
PING-12408,SHP-1124,8,2026-03-11 19:27:00,70,-20.71,33.77,2.4,CLOSED
PING-12501,SHP-1125,1,2026-03-11 16:00:00,62,4.05,31.42,2.4,CLOSED
PING-12502,SHP-1125,2,2026-03-11 16:35:00,52,4.33,35.78,2.4,CLOSED
PING-12503,SHP-1125,3,2026-03-11 17:11:00,0,8.53,36.16,4.8,OPEN
PING-12504,SHP-1125,4,2026-03-11 18:00:00,45,7.33,32.77,2.4,CLOSED
PING-12505,SHP-1125,5,2026-03-11 18:45:00,60,6.13,32.99,2.4,CLOSED
PING-12506,SHP-1125,6,2026-03-11 19:20:00,64,4.93,34.23,2.4,CLOSED
PING-12507,SHP-1125,7,2026-03-11 20:02:00,0,6.83,36.82,4.8,OPEN
PING-12508,SHP-1125,8,2026-03-11 20:49:00,69,5.63,33.84,2.4,CLOSED
PING-12509,SHP-1125,9,2026-03-11 21:25:00,55,4.43,33.11,2.4,CLOSED
PING-12510,SHP-1125,10,2026-03-11 22:20:00,54,4.52,36.67,2.4,CLOSED
PING-12601,SHP-1126,1,2026-03-11 18:00:00,62,-19.9,38.97,2.4,CLOSED
PING-12602,SHP-1126,2,2026-03-11 18:45:00,47,-19.91,35.66,2.4,CLOSED
PING-12603,SHP-1126,3,2026-03-11 19:28:00,54,-19.64,36.66,2.4,CLOSED
PING-12604,SHP-1126,4,2026-03-11 20:19:00,61,-19.84,38.19,2.4,CLOSED
PING-12605,SHP-1126,5,2026-03-11 21:15:00,67,-19.76,34.82,2.4,CLOSED
PING-12606,SHP-1126,6,2026-03-11 22:13:00,70,-19.98,35.59,2.4,CLOSED
PING-12607,SHP-1126,7,2026-03-11 23:11:00,69,-19.85,35.33,2.4,CLOSED
PING-12608,SHP-1126,8,2026-03-11 23:57:00,70,-19.78,34.7,2.4,CLOSED
PING-12609,SHP-1126,9,2026-03-12 00:56:00,53,-19.55,38.66,2.4,CLOSED
PING-12610,SHP-1126,10,2026-03-12 01:43:00,55,-19.57,37.33,2.4,CLOSED
PING-12611,SHP-1126,11,2026-03-12 02:36:00,65,-19.62,37.98,2.4,CLOSED
PING-12612,SHP-1126,12,2026-03-12 03:28:00,73,-19.89,36.65,2.4,CLOSED
PING-12701,SHP-1127,1,2026-03-11 20:00:00,64,3.41,32.28,2.4,CLOSED
PING-12702,SHP-1127,2,2026-03-11 20:47:00,50,3.41,33.67,2.4,CLOSED
PING-12703,SHP-1127,3,2026-03-11 21:35:00,0,5.55,33.41,4.8,OPEN
PING-12704,SHP-1127,4,2026-03-11 22:33:00,76,4.35,31.23,2.4,CLOSED
PING-12705,SHP-1127,5,2026-03-11 23:11:00,48,4.36,34.34,2.4,CLOSED
PING-12706,SHP-1127,6,2026-03-11 23:50:00,58,4.21,31.31,2.4,CLOSED
PING-12707,SHP-1127,7,2026-03-12 00:44:00,0,7.2,30.14,4.8,OPEN
PING-12708,SHP-1127,8,2026-03-12 01:25:00,61,6.0,30.01,2.4,CLOSED
PING-12709,SHP-1127,9,2026-03-12 02:15:00,63,4.8,33.13,2.4,CLOSED
PING-12710,SHP-1127,10,2026-03-12 03:13:00,75,3.6,34.4,2.4,CLOSED
PING-12801,SHP-1128,1,2026-03-11 22:00:00,62,3.6,26.82,2.4,CLOSED
PING-12802,SHP-1128,2,2026-03-11 22:36:00,73,3.7,26.16,2.4,CLOSED
PING-12803,SHP-1128,3,2026-03-11 23:31:00,75,3.91,26.72,2.4,CLOSED
PING-12804,SHP-1128,4,2026-03-12 00:28:00,63,3.8,25.54,2.4,CLOSED
PING-12805,SHP-1128,5,2026-03-12 01:04:00,59,3.93,26.67,2.4,CLOSED
PING-12806,SHP-1128,6,2026-03-12 01:43:00,45,4.03,29.69,2.4,CLOSED
PING-12807,SHP-1128,7,2026-03-12 02:19:00,57,3.84,27.93,2.4,CLOSED
PING-12808,SHP-1128,8,2026-03-12 03:02:00,76,3.73,28.79,2.4,CLOSED
PING-12809,SHP-1128,9,2026-03-12 03:37:00,73,3.69,26.92,2.4,CLOSED
PING-12810,SHP-1128,10,2026-03-12 04:14:00,64,3.85,28.4,2.4,CLOSED
PING-12901,SHP-1129,1,2026-03-12 00:00:00,74,3.31,28.26,2.4,CLOSED
PING-12902,SHP-1129,2,2026-03-12 00:57:00,54,3.51,32.38,2.4,CLOSED
PING-12903,SHP-1129,3,2026-03-12 01:32:00,62,3.79,29.71,2.4,CLOSED
PING-12904,SHP-1129,4,2026-03-12 02:16:00,77,3.53,28.26,2.4,CLOSED
PING-12905,SHP-1129,5,2026-03-12 03:07:00,76,3.5,29.39,2.4,CLOSED
PING-12906,SHP-1129,6,2026-03-12 03:55:00,68,3.49,28.41,2.4,CLOSED
PING-12907,SHP-1129,7,2026-03-12 04:34:00,69,3.32,29.08,2.4,CLOSED
PING-12908,SHP-1129,8,2026-03-12 05:23:00,73,3.15,33.22,2.4,CLOSED
PING-13001,SHP-1130,1,2026-03-12 02:00:00,77,3.39,30.98,2.4,CLOSED
PING-13002,SHP-1130,2,2026-03-12 02:39:00,68,3.62,28.28,2.4,CLOSED
PING-13003,SHP-1130,3,2026-03-12 03:27:00,0,7.63,28.42,4.8,OPEN
PING-13004,SHP-1130,4,2026-03-12 04:11:00,61,6.43,28.97,2.4,CLOSED
PING-13005,SHP-1130,5,2026-03-12 04:50:00,74,5.23,29.49,2.4,CLOSED
PING-13006,SHP-1130,6,2026-03-12 05:40:00,48,4.03,29.1,2.4,CLOSED
PING-13007,SHP-1130,7,2026-03-12 06:18:00,0,6.03,28.68,4.8,OPEN
PING-13008,SHP-1130,8,2026-03-12 07:03:00,64,4.83,26.27,2.4,CLOSED
PING-13101,SHP-1131,1,2026-03-12 04:00:00,61,3.2,28.24,2.4,CLOSED
PING-13102,SHP-1131,2,2026-03-12 04:47:00,55,3.2,25.41,2.4,CLOSED
PING-13103,SHP-1131,3,2026-03-12 05:24:00,0,6.13,26.98,4.8,OPEN
PING-13104,SHP-1131,4,2026-03-12 06:11:00,55,4.93,28.8,2.4,CLOSED
PING-13105,SHP-1131,5,2026-03-12 07:07:00,54,3.73,26.08,2.4,CLOSED
PING-13106,SHP-1131,6,2026-03-12 07:44:00,59,3.8,26.05,2.4,CLOSED
PING-13107,SHP-1131,7,2026-03-12 08:35:00,0,5.99,28.07,4.8,OPEN
PING-13108,SHP-1131,8,2026-03-12 09:23:00,69,4.79,25.32,2.4,CLOSED
PING-13109,SHP-1131,9,2026-03-12 10:20:00,68,3.59,26.21,2.4,CLOSED
PING-13110,SHP-1131,10,2026-03-12 10:59:00,71,3.55,29.66,2.4,CLOSED
PING-13111,SHP-1131,11,2026-03-12 11:47:00,45,3.77,25.21,2.4,CLOSED
PING-13112,SHP-1131,12,2026-03-12 12:44:00,59,3.94,29.16,2.4,CLOSED
PING-13201,SHP-1132,1,2026-03-12 06:00:00,63,2.37,30.14,2.4,CLOSED
PING-13202,SHP-1132,2,2026-03-12 06:55:00,68,2.57,26.96,2.4,CLOSED
PING-13203,SHP-1132,3,2026-03-12 07:38:00,0,5.17,25.47,4.8,OPEN
PING-13204,SHP-1132,4,2026-03-12 08:27:00,68,3.97,30.06,2.4,CLOSED
PING-13205,SHP-1132,5,2026-03-12 09:05:00,62,2.77,25.4,2.4,CLOSED
PING-13206,SHP-1132,6,2026-03-12 09:42:00,68,2.5,25.81,2.4,CLOSED
PING-13207,SHP-1132,7,2026-03-12 10:34:00,0,4.95,30.19,4.8,OPEN
PING-13208,SHP-1132,8,2026-03-12 11:29:00,76,3.75,30.22,2.4,CLOSED
PING-13301,SHP-1133,1,2026-03-12 08:00:00,61,-20.42,29.95,2.4,CLOSED
PING-13302,SHP-1133,2,2026-03-12 08:54:00,56,-20.43,27.68,2.4,CLOSED
PING-13303,SHP-1133,3,2026-03-12 09:47:00,55,-20.26,28.63,2.4,CLOSED
PING-13304,SHP-1133,4,2026-03-12 10:38:00,75,-19.98,29.0,2.4,CLOSED
PING-13305,SHP-1133,5,2026-03-12 11:31:00,72,-20.12,27.01,2.4,CLOSED
PING-13306,SHP-1133,6,2026-03-12 12:12:00,72,-20.19,25.48,2.4,CLOSED
PING-13307,SHP-1133,7,2026-03-12 12:58:00,46,-20.19,25.74,2.4,CLOSED
PING-13308,SHP-1133,8,2026-03-12 13:53:00,54,-19.99,29.47,2.4,CLOSED
PING-13401,SHP-1134,1,2026-03-12 10:00:00,68,3.9,30.29,2.4,CLOSED
PING-13402,SHP-1134,2,2026-03-12 10:57:00,46,4.15,32.05,2.4,CLOSED
PING-13403,SHP-1134,3,2026-03-12 11:32:00,0,6.9,30.52,4.8,OPEN
PING-13404,SHP-1134,4,2026-03-12 12:10:00,69,5.7,27.59,2.4,CLOSED
PING-13405,SHP-1134,5,2026-03-12 12:49:00,64,4.5,31.47,2.4,CLOSED
PING-13406,SHP-1134,6,2026-03-12 13:46:00,67,4.62,29.71,2.4,CLOSED
PING-13407,SHP-1134,7,2026-03-12 14:21:00,0,6.73,30.48,4.8,OPEN
PING-13408,SHP-1134,8,2026-03-12 15:12:00,58,5.53,31.56,2.4,CLOSED
PING-13409,SHP-1134,9,2026-03-12 16:00:00,47,4.33,28.6,2.4,CLOSED
PING-13410,SHP-1134,10,2026-03-12 16:55:00,74,4.46,28.19,2.4,CLOSED
PING-13501,SHP-1135,1,2026-03-12 12:00:00,55,3.27,30.41,2.4,CLOSED
PING-13502,SHP-1135,2,2026-03-12 12:59:00,73,3.23,29.43,2.4,CLOSED
PING-13503,SHP-1135,3,2026-03-12 13:37:00,0,6.83,29.14,4.8,OPEN
PING-13504,SHP-1135,4,2026-03-12 14:28:00,74,5.63,28.74,2.4,CLOSED
PING-13505,SHP-1135,5,2026-03-12 15:25:00,69,4.43,29.01,2.4,CLOSED
PING-13506,SHP-1135,6,2026-03-12 16:15:00,77,4.33,29.99,2.4,CLOSED
PING-13507,SHP-1135,7,2026-03-12 16:51:00,0,6.98,29.75,4.8,OPEN
PING-13508,SHP-1135,8,2026-03-12 17:27:00,45,5.78,28.8,2.4,CLOSED
PING-13509,SHP-1135,9,2026-03-12 18:10:00,59,4.58,27.76,2.4,CLOSED
PING-13510,SHP-1135,10,2026-03-12 18:49:00,67,3.38,29.15,2.4,CLOSED
PING-13601,SHP-1136,1,2026-03-12 14:00:00,56,3.88,40.72,2.4,CLOSED
PING-13602,SHP-1136,2,2026-03-12 14:49:00,62,4.11,39.34,2.4,CLOSED
PING-13603,SHP-1136,3,2026-03-12 15:38:00,0,7.86,41.8,4.8,OPEN
PING-13604,SHP-1136,4,2026-03-12 16:14:00,46,6.66,41.65,2.4,CLOSED
PING-13605,SHP-1136,5,2026-03-12 17:02:00,65,5.46,39.14,2.4,CLOSED
PING-13606,SHP-1136,6,2026-03-12 17:39:00,70,4.26,40.6,2.4,CLOSED
PING-13607,SHP-1136,7,2026-03-12 18:21:00,0,6.86,41.1,4.8,OPEN
PING-13608,SHP-1136,8,2026-03-12 18:57:00,74,5.66,37.9,2.4,CLOSED
PING-13701,SHP-1137,1,2026-03-12 16:00:00,47,-20.24,32.98,2.4,CLOSED
PING-13702,SHP-1137,2,2026-03-12 16:40:00,59,-19.99,33.15,2.4,CLOSED
PING-13703,SHP-1137,3,2026-03-12 17:28:00,45,-19.73,31.85,2.4,CLOSED
PING-13704,SHP-1137,4,2026-03-12 18:25:00,48,-19.95,30.07,2.4,CLOSED
PING-13705,SHP-1137,5,2026-03-12 19:23:00,62,-19.92,28.51,2.4,CLOSED
PING-13706,SHP-1137,6,2026-03-12 19:58:00,47,-19.73,31.22,2.4,CLOSED
PING-13707,SHP-1137,7,2026-03-12 20:55:00,66,-19.9,28.16,2.4,CLOSED
PING-13708,SHP-1137,8,2026-03-12 21:45:00,69,-20.1,29.39,2.4,CLOSED
PING-13709,SHP-1137,9,2026-03-12 22:31:00,50,-20.04,31.81,2.4,CLOSED
PING-13710,SHP-1137,10,2026-03-12 23:13:00,50,-19.94,31.51,2.4,CLOSED
PING-13711,SHP-1137,11,2026-03-12 23:51:00,53,-19.98,31.85,2.4,CLOSED
PING-13712,SHP-1137,12,2026-03-13 00:32:00,74,-19.75,28.81,2.4,CLOSED
PING-13801,SHP-1138,1,2026-03-12 18:00:00,46,3.49,36.79,2.4,CLOSED
PING-13802,SHP-1138,2,2026-03-12 18:35:00,61,3.76,33.83,2.4,CLOSED
PING-13803,SHP-1138,3,2026-03-12 19:33:00,64,3.47,34.97,2.4,CLOSED
PING-13804,SHP-1138,4,2026-03-12 20:13:00,66,3.43,35.95,2.4,CLOSED
PING-13805,SHP-1138,5,2026-03-12 20:48:00,50,3.69,33.23,2.4,CLOSED
PING-13806,SHP-1138,6,2026-03-12 21:29:00,49,3.41,37.37,2.4,CLOSED
PING-13807,SHP-1138,7,2026-03-12 22:11:00,48,3.18,35.91,2.4,CLOSED
PING-13808,SHP-1138,8,2026-03-12 23:07:00,45,3.03,33.18,2.4,CLOSED
PING-13901,SHP-1139,1,2026-03-12 20:00:00,62,3.47,37.59,2.4,CLOSED
PING-13902,SHP-1139,2,2026-03-12 20:40:00,72,3.71,36.54,2.4,CLOSED
PING-13903,SHP-1139,3,2026-03-12 21:25:00,0,6.13,37.96,4.8,OPEN
PING-13904,SHP-1139,4,2026-03-12 22:03:00,67,4.93,38.58,2.4,CLOSED
PING-13905,SHP-1139,5,2026-03-12 22:43:00,73,3.73,34.13,2.4,CLOSED
PING-13906,SHP-1139,6,2026-03-12 23:40:00,66,3.5,35.33,2.4,CLOSED
PING-13907,SHP-1139,7,2026-03-13 00:35:00,0,6.63,34.69,4.8,OPEN
PING-13908,SHP-1139,8,2026-03-13 01:24:00,58,5.43,37.59,2.4,CLOSED
PING-13909,SHP-1139,9,2026-03-13 02:21:00,58,4.23,35.54,2.4,CLOSED
PING-13910,SHP-1139,10,2026-03-13 02:56:00,58,4.27,36.01,2.4,CLOSED
PING-14001,SHP-1140,1,2026-03-12 22:00:00,76,4.12,41.19,2.4,CLOSED
PING-14002,SHP-1140,2,2026-03-12 22:49:00,54,4.32,38.95,2.4,CLOSED
PING-14003,SHP-1140,3,2026-03-12 23:41:00,74,4.31,43.94,2.4,CLOSED
PING-14004,SHP-1140,4,2026-03-13 00:25:00,58,4.26,40.33,2.4,CLOSED
PING-14005,SHP-1140,5,2026-03-13 01:19:00,60,4.42,38.79,2.4,CLOSED
PING-14006,SHP-1140,6,2026-03-13 02:01:00,71,4.3,39.02,2.4,CLOSED
PING-14007,SHP-1140,7,2026-03-13 02:56:00,69,4.4,40.92,2.4,CLOSED
PING-14008,SHP-1140,8,2026-03-13 03:47:00,70,4.47,41.0,2.4,CLOSED
PING-14009,SHP-1140,9,2026-03-13 04:33:00,48,4.56,40.94,2.4,CLOSED
PING-14010,SHP-1140,10,2026-03-13 05:32:00,55,4.28,40.27,2.4,CLOSED
PING-14101,SHP-1141,1,2026-03-13 00:00:00,75,3.74,34.58,2.4,CLOSED
PING-14102,SHP-1141,2,2026-03-13 00:58:00,64,3.48,33.36,2.4,CLOSED
PING-14103,SHP-1141,3,2026-03-13 01:55:00,0,6.66,36.73,4.8,OPEN
PING-14104,SHP-1141,4,2026-03-13 02:50:00,49,5.46,33.26,2.4,CLOSED
PING-14105,SHP-1141,5,2026-03-13 03:46:00,55,4.26,33.76,2.4,CLOSED
PING-14106,SHP-1141,6,2026-03-13 04:32:00,46,4.32,34.56,2.4,CLOSED
PING-14107,SHP-1141,7,2026-03-13 05:07:00,0,7.21,37.97,4.8,OPEN
PING-14108,SHP-1141,8,2026-03-13 06:06:00,66,6.01,33.94,2.4,CLOSED
PING-14201,SHP-1142,1,2026-03-13 02:00:00,48,3.71,29.33,2.4,CLOSED
PING-14202,SHP-1142,2,2026-03-13 02:40:00,74,3.68,28.4,2.4,CLOSED
PING-14203,SHP-1142,3,2026-03-13 03:33:00,48,3.79,32.9,2.4,CLOSED
PING-14204,SHP-1142,4,2026-03-13 04:22:00,69,3.71,29.25,2.4,CLOSED
PING-14205,SHP-1142,5,2026-03-13 05:14:00,72,3.43,30.29,2.4,CLOSED
PING-14206,SHP-1142,6,2026-03-13 06:04:00,67,3.26,32.08,2.4,CLOSED
PING-14207,SHP-1142,7,2026-03-13 06:50:00,60,3.33,32.75,2.4,CLOSED
PING-14208,SHP-1142,8,2026-03-13 07:37:00,71,3.54,30.09,2.4,CLOSED
PING-14301,SHP-1143,1,2026-03-13 04:00:00,48,4.13,28.34,2.4,CLOSED
PING-14302,SHP-1143,2,2026-03-13 04:35:00,49,4.35,25.15,2.4,CLOSED
PING-14303,SHP-1143,3,2026-03-13 05:14:00,67,4.63,28.86,2.4,CLOSED
PING-14304,SHP-1143,4,2026-03-13 05:58:00,52,4.53,27.09,2.4,CLOSED
PING-14305,SHP-1143,5,2026-03-13 06:46:00,53,4.61,29.67,2.4,CLOSED
PING-14306,SHP-1143,6,2026-03-13 07:25:00,45,4.89,27.1,2.4,CLOSED
PING-14307,SHP-1143,7,2026-03-13 08:08:00,63,4.86,26.85,2.4,CLOSED
PING-14308,SHP-1143,8,2026-03-13 08:53:00,67,5.0,29.03,2.4,CLOSED
PING-14309,SHP-1143,9,2026-03-13 09:34:00,64,5.07,26.48,2.4,CLOSED
PING-14310,SHP-1143,10,2026-03-13 10:21:00,55,3.87,25.23,2.4,CLOSED
PING-14401,SHP-1144,1,2026-03-13 06:00:00,76,3.64,29.34,2.4,CLOSED
PING-14402,SHP-1144,2,2026-03-13 06:59:00,51,3.6,27.78,2.4,CLOSED
PING-14403,SHP-1144,3,2026-03-13 07:51:00,0,5.73,28.66,4.8,OPEN
PING-14404,SHP-1144,4,2026-03-13 08:26:00,60,4.53,26.15,2.4,CLOSED
PING-14405,SHP-1144,5,2026-03-13 09:19:00,55,3.33,28.88,2.4,CLOSED
PING-14406,SHP-1144,6,2026-03-13 10:08:00,77,3.51,28.07,2.4,CLOSED
PING-14407,SHP-1144,7,2026-03-13 11:07:00,0,5.38,26.19,4.8,OPEN
PING-14408,SHP-1144,8,2026-03-13 11:44:00,53,4.18,28.94,2.4,CLOSED
PING-14409,SHP-1144,9,2026-03-13 12:19:00,63,4.19,27.42,2.4,CLOSED
PING-14410,SHP-1144,10,2026-03-13 13:05:00,49,4.36,26.04,2.4,CLOSED
PING-14501,SHP-1145,1,2026-03-13 08:00:00,58,2.6,28.39,2.4,CLOSED
PING-14502,SHP-1145,2,2026-03-13 08:59:00,58,2.38,26.73,2.4,CLOSED
PING-14503,SHP-1145,3,2026-03-13 09:43:00,46,2.3,27.85,2.4,CLOSED
PING-14504,SHP-1145,4,2026-03-13 10:28:00,71,2.12,28.49,2.4,CLOSED
PING-14505,SHP-1145,5,2026-03-13 11:15:00,66,2.0,25.66,2.4,CLOSED
PING-14506,SHP-1145,6,2026-03-13 11:55:00,46,2.14,24.6,2.4,CLOSED
PING-14507,SHP-1145,7,2026-03-13 12:30:00,47,1.93,29.56,2.4,CLOSED
PING-14508,SHP-1145,8,2026-03-13 13:12:00,52,1.72,29.23,2.4,CLOSED
PING-14509,SHP-1145,9,2026-03-13 14:00:00,73,1.64,26.25,2.4,CLOSED
PING-14510,SHP-1145,10,2026-03-13 14:43:00,57,1.46,25.82,2.4,CLOSED
PING-14511,SHP-1145,11,2026-03-13 15:34:00,64,1.33,24.44,2.4,CLOSED
PING-14512,SHP-1145,12,2026-03-13 16:13:00,75,1.27,26.15,2.4,CLOSED
PING-14601,SHP-1146,1,2026-03-13 10:00:00,64,3.17,31.64,2.4,CLOSED
PING-14602,SHP-1146,2,2026-03-13 10:54:00,45,3.12,28.0,2.4,CLOSED
PING-14603,SHP-1146,3,2026-03-13 11:42:00,48,3.01,28.72,2.4,CLOSED
PING-14604,SHP-1146,4,2026-03-13 12:23:00,48,3.26,26.55,2.4,CLOSED
PING-14605,SHP-1146,5,2026-03-13 12:58:00,66,3.16,30.3,2.4,CLOSED
PING-14606,SHP-1146,6,2026-03-13 13:44:00,56,3.27,29.95,2.4,CLOSED
PING-14607,SHP-1146,7,2026-03-13 14:20:00,71,3.2,30.7,2.4,CLOSED
PING-14608,SHP-1146,8,2026-03-13 15:12:00,53,3.02,31.76,2.4,CLOSED
PING-14609,SHP-1146,9,2026-03-13 15:49:00,49,2.83,28.08,2.4,CLOSED
PING-14610,SHP-1146,10,2026-03-13 16:29:00,60,2.83,31.24,2.4,CLOSED
PING-14611,SHP-1146,11,2026-03-13 17:04:00,64,2.72,29.61,2.4,CLOSED
PING-14612,SHP-1146,12,2026-03-13 17:51:00,47,2.91,30.77,2.4,CLOSED
PING-14701,SHP-1147,1,2026-03-13 12:00:00,48,3.62,33.12,2.4,CLOSED
PING-14702,SHP-1147,2,2026-03-13 12:55:00,76,3.82,34.1,2.4,CLOSED
PING-14703,SHP-1147,3,2026-03-13 13:35:00,0,5.67,32.9,4.8,OPEN
PING-14704,SHP-1147,4,2026-03-13 14:22:00,52,4.47,30.95,2.4,CLOSED
PING-14705,SHP-1147,5,2026-03-13 15:11:00,77,4.63,34.43,2.4,CLOSED
PING-14706,SHP-1147,6,2026-03-13 16:05:00,65,3.43,35.68,2.4,CLOSED
PING-14707,SHP-1147,7,2026-03-13 16:55:00,0,7.47,35.46,4.8,OPEN
PING-14708,SHP-1147,8,2026-03-13 17:53:00,57,6.27,30.69,2.4,CLOSED
PING-14709,SHP-1147,9,2026-03-13 18:32:00,46,5.07,30.84,2.4,CLOSED
PING-14710,SHP-1147,10,2026-03-13 19:11:00,56,3.87,33.25,2.4,CLOSED
PING-14801,SHP-1148,1,2026-03-13 14:00:00,46,3.34,39.43,2.4,CLOSED
PING-14802,SHP-1148,2,2026-03-13 14:56:00,59,3.1,40.7,2.4,CLOSED
PING-14803,SHP-1148,3,2026-03-13 15:51:00,0,6.17,39.6,4.8,OPEN
PING-14804,SHP-1148,4,2026-03-13 16:46:00,56,4.97,40.32,2.4,CLOSED
PING-14805,SHP-1148,5,2026-03-13 17:32:00,62,3.77,40.91,2.4,CLOSED
PING-14806,SHP-1148,6,2026-03-13 18:28:00,45,3.69,38.85,2.4,CLOSED
PING-14807,SHP-1148,7,2026-03-13 19:20:00,0,7.18,40.73,4.8,OPEN
PING-14808,SHP-1148,8,2026-03-13 20:16:00,59,5.98,35.76,2.4,CLOSED
PING-14809,SHP-1148,9,2026-03-13 21:02:00,67,4.78,38.75,2.4,CLOSED
PING-14810,SHP-1148,10,2026-03-13 21:50:00,60,3.58,37.03,2.4,CLOSED
PING-14811,SHP-1148,11,2026-03-13 22:31:00,50,3.58,37.28,2.4,CLOSED
PING-14812,SHP-1148,12,2026-03-13 23:14:00,47,3.63,39.97,2.4,CLOSED
PING-14901,SHP-1149,1,2026-03-13 16:00:00,45,2.29,37.1,2.4,CLOSED
PING-14902,SHP-1149,2,2026-03-13 16:47:00,59,2.22,41.16,2.4,CLOSED
PING-14903,SHP-1149,3,2026-03-13 17:30:00,49,2.19,36.03,2.4,CLOSED
PING-14904,SHP-1149,4,2026-03-13 18:24:00,70,2.23,36.59,2.4,CLOSED
PING-14905,SHP-1149,5,2026-03-13 19:13:00,52,2.08,35.83,2.4,CLOSED
PING-14906,SHP-1149,6,2026-03-13 19:51:00,48,1.97,41.19,2.4,CLOSED
PING-14907,SHP-1149,7,2026-03-13 20:33:00,51,1.75,39.0,2.4,CLOSED
PING-14908,SHP-1149,8,2026-03-13 21:09:00,76,1.97,37.13,2.4,CLOSED
PING-14909,SHP-1149,9,2026-03-13 21:55:00,66,1.68,38.05,2.4,CLOSED
PING-14910,SHP-1149,10,2026-03-13 22:36:00,66,1.5,38.06,2.4,CLOSED
PING-15001,SHP-1150,1,2026-03-13 18:00:00,65,2.07,39.92,2.4,CLOSED
PING-15002,SHP-1150,2,2026-03-13 18:37:00,46,1.78,34.91,2.4,CLOSED
PING-15003,SHP-1150,3,2026-03-13 19:34:00,67,1.91,37.49,2.4,CLOSED
PING-15004,SHP-1150,4,2026-03-13 20:28:00,57,1.7,37.32,2.4,CLOSED
PING-15005,SHP-1150,5,2026-03-13 21:05:00,55,1.65,34.82,2.4,CLOSED
PING-15006,SHP-1150,6,2026-03-13 21:43:00,45,1.81,39.76,2.4,CLOSED
PING-15007,SHP-1150,7,2026-03-13 22:20:00,74,1.99,39.8,2.4,CLOSED
PING-15008,SHP-1150,8,2026-03-13 23:16:00,55,1.86,36.97,2.4,CLOSED
PING-15009,SHP-1150,9,2026-03-13 23:54:00,73,1.57,37.67,2.4,CLOSED
PING-15010,SHP-1150,10,2026-03-14 00:44:00,66,1.83,38.42,2.4,CLOSED
PING-15101,SHP-1151,1,2026-03-13 20:00:00,65,3.46,40.23,2.4,CLOSED
PING-15102,SHP-1151,2,2026-03-13 20:37:00,58,3.39,38.07,2.4,CLOSED
PING-15103,SHP-1151,3,2026-03-13 21:15:00,0,5.65,36.47,4.8,OPEN
PING-15104,SHP-1151,4,2026-03-13 22:13:00,69,4.45,38.54,2.4,CLOSED
PING-15105,SHP-1151,5,2026-03-13 23:08:00,73,4.23,38.17,2.4,CLOSED
